order,central_frac,baseline_m,tilt_m,center_m,score,rstd,banding,edge_bias,x_slope,rough_B,rough_X
3,0.8,1.2,0.4,1.0,35.87116000387966,0.02046065119705926,33.664412355850864,0.5828656731083844,0.43734508992093113,0.00018595683011091158,0.0009636684553697705
3,0.8,1.2,0.4,1.6,35.81740205067454,0.02050999059213617,33.582819457032656,0.5925125660366316,0.436293091084336,0.00018595683011091158,0.0006200893549248576
3,0.8,1.2,0.8,0.6,30.366432252910876,0.020468356880629535,28.231174926474875,0.5807101713423105,0.3721870276605051,0.0001359928866494775,0.001435433339793235
3,0.8,1.2,0.8,1.0,30.418265682636346,0.020454279886804157,28.251083455613127,0.5913151892413155,0.3724524810098628,0.0001359928866494775,0.0009636684553697705
3,0.8,1.2,0.8,1.6,30.41486803050758,0.020465506788346327,28.23506317388354,0.5956167646402846,0.37226223124236774,0.0001359928866494775,0.0006200893549248576
3,0.8,1.2,1.2,0.6,25.00020761605635,0.020466396153405144,22.93191134981979,0.5824104649449642,0.30013170492465624,0.00012046773890266038,0.001435433339793235
3,0.8,1.2,1.2,1.0,25.07087626412157,0.020461139141436237,22.937557351370614,0.604100587914091,0.3002307690089633,0.00012046773890266038,0.0009636684553697705
3,0.8,1.2,1.2,1.6,25.080863148323903,0.020477301379637675,22.918947525608626,0.6137328927974643,0.3000174758150952,0.00012046773890266038,0.0006200893549248576
3,0.9,0.4,0.4,0.6,38.42308911817913,0.019500654481437243,37.30952641061252,0.2238957897387873,0.4218930611310637,0.00016997578599749902,0.001435433339793235
3,0.9,0.4,0.4,1.0,38.32048532288352,0.019548387251011646,37.21917496497026,0.22018915682027304,0.4208544069290192,0.00016997578599749902,0.0009636684553697705
3,0.9,0.4,0.4,1.6,38.13778371719756,0.019619035746762607,37.085670424654374,0.20430227528356754,0.419350411403443,0.00016997578599749902,0.0006200893549248576
3,0.9,0.4,0.8,0.6,29.09891741215136,0.01954877397245398,28.100300605355,0.21516763298349953,0.33309468160224504,0.00013274089741889886,0.001435433339793235
3,0.9,0.4,0.8,1.0,29.01828265900621,0.01960217013091166,28.02436875849519,0.2139333245687887,0.33218283386790526,0.00013274089741889886,0.0009636684553697705
3,0.9,0.4,0.8,1.6,28.898768445532465,0.01966006506981759,27.94246070847126,0.20174221433685582,0.33119517990511727,0.00013274089741889886,0.0006200893549248576
3,0.9,0.4,1.2,0.6,22.20968596854239,0.019666463858743228,21.150560497438068,0.26640853929550345,0.2397672960633316,0.00011821097934515065,0.001435433339793235
3,0.9,0.4,1.2,1.0,22.171119150973468,0.019701594027244036,21.113141428529005,0.26620805836803707,0.23932738948269092,0.00011821097934515065,0.0009636684553697705
3,0.9,0.4,1.2,1.6,22.050664163156647,0.019759839481399085,21.050601345238697,0.24716073903812277,0.23859927122190308,0.00011821097934515065,0.0006200893549248576
3,0.9,0.8,0.4,0.6,38.51237631943888,0.019635026002254228,37.89442482337068,0.05765424645680558,0.42487210795778824,0.00016997578599749902,0.001435433339793235
3,0.9,0.8,0.4,1.0,38.44863742491596,0.0196607396641822,37.84524575242489,0.05303265216761569,0.42429288305163054,0.00016997578599749902,0.0009636684553697705
3,0.9,0.8,0.4,1.6,38.33904175559785,0.01972725322497226,37.71790312424855,0.059436767827530615,0.42286405509945857,0.00016997578599749902,0.0006200893549248576
3,0.9,0.8,0.8,0.6,29.943316467681935,0.019611736204955446,28.91953687264474,0.22192879487691144,0.3379110219303407,0.00013274089741889886,0.001435433339793235
3,0.9,0.8,0.8,1.0,29.934776297756898,0.01962807577889196,28.89628948065961,0.22696884868441344,0.3376232724593156,0.00013274089741889886,0.0009636684553697705
3,0.9,0.8,0.8,1.6,29.82429892755591,0.019689943273768707,28.80598499865225,0.22061615788926844,0.336549662886381,0.00013274089741889886,0.0006200893549248576
3,0.9,0.8,1.2,0.6,23.01748327498667,0.019670460003117708,22.069736182991765,0.22734677018229932,0.24557022814915347,0.00011821097934515065,0.001435433339793235
3,0.9,0.8,1.2,1.0,22.99177892451626,0.019672332601820233,22.067937187431664,0.21943763920626846,0.24553192303355809,0.00011821097934515065,0.0009636684553697705
3,0.9,0.8,1.2,1.6,22.86047749967259,0.019759132006753544,21.971269212911334,0.20826258162909178,0.24443991976694623,0.00011821097934515065,0.0006200893549248576
3,0.9,1.2,0.4,0.6,39.16001242716667,0.019812649925524655,38.55472945530596,0.05219803488859275,0.42839459453166845,0.00016997578599749902,0.001435433339793235
3,0.9,1.2,0.4,1.0,39.22491078022674,0.019775629535629818,38.62721671664149,0.04946752616521584,0.4291757622815612,0.00016997578599749902,0.0009636684553697705
3,0.9,1.2,0.4,1.6,39.10985635683289,0.019845462683282307,38.49166605667075,0.056816723257173844,0.42765764816505825,0.00016997578599749902,0.0006200893549248576
3,0.9,1.2,0.8,0.6,30.35138832991343,0.019797474303976235,29.74157117766354,0.08248610333139114,0.3420909156805768,0.00013274089741889886,0.001435433339793235
3,0.9,1.2,0.8,1.0,30.38764247211618,0.019749628911192703,29.81399850791,0.07022071892848251,0.3429032557037025,0.00013274089741889886,0.0009636684553697705
3,0.9,1.2,0.8,1.6,30.25281543484191,0.01982665322179593,29.69846697427926,0.06424394336366801,0.3415641281741494,0.00013274089741889886,0.0006200893549248576
3,0.9,1.2,1.2,0.6,23.461330741080307,0.019806489760660795,23.033656380870244,0.052057432558497325,0.2512294794781678,0.00011821097934515065,0.001435433339793235
3,0.9,1.2,1.2,1.0,23.458381957166182,0.019768963826557358,23.077952041367375,0.03621606636983829,0.2516881890323226,0.00011821097934515065,0.0009636684553697705
3,0.9,1.2,1.2,1.6,23.385687418616428,0.019839513796565542,22.996366002356673,0.03949369933731496,0.2507793143509644,0.00011821097934515065,0.0006200893549248576
2,0.8,0.27999999999999997,0.84,1.1199999999999999,31.40180404360898,0.020252094050231477,29.130715002858903,0.6226233870477822,0.3826715641652108,0.00013499167255899558,0.0008490796317346394
2,0.8,0.27999999999999997,0.84,1.36,31.32092224166274,0.020298513563204154,29.06390950266575,0.6182170707754313,0.38180768346349225,0.00013499167255899558,0.0007161071407608688
2,0.8,0.27999999999999997,0.84,1.6,31.273405306418564,0.020326735412229152,29.02341698634914,0.6160523997426116,0.3812778611211118,0.00013499167255899558,0.0006200893549248576
2,0.8,0.27999999999999997,0.84,1.92,31.230753683456445,0.020361543176179636,28.977471082959216,0.6173463348197527,0.3806853377095152,0.00013499167255899558,0.0005207255017012358
2,0.8,0.27999999999999997,0.84,2.4000000000000004,31.33865118566965,0.020396842027498207,29.096762543201162,0.6130064398683519,0.3822910385938945,0.00013499167255899558,0.0004698158008977771
2,0.8,0.27999999999999997,1.02,1.1199999999999999,29.101705657418282,0.020316431552898948,26.875800991749102,0.6176831499069968,0.3522450884288231,0.00012990692315544353,0.0008490796317346394
2,0.8,0.27999999999999997,1.02,1.36,29.02360468652084,0.020373744372141386,26.799993869505744,0.6172436696378343,0.351252259510277,0.00012990692315544353,0.0007161071407608688
2,0.8,0.27999999999999997,1.02,1.6,29.016701592214794,0.020388439894675935,26.780846499720717,0.6214146647911267,0.3509976593425947,0.00012990692315544353,0.0006200893549248576
